place name,category,address,rating,key features/highlights,opening hours,contact information,price range,accessibility information,best time to visit,reviews,model_training_text_feature,review_count,popularity_score,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,category_encoded,cluster
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Rahul S."", ""date"": ""2025-09-09"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-09-02"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-06-16"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2026-01-13"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-05-05"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-03-03"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Rahul S."", ""date"": ""2025-09-09"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-09-02"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-06-16"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2026-01-13"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-05-05"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-03-03"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}",70,305.3,0.09829316226418701,0.10468980464457031,0.1889933167269502,0.0,0.16665940852204844,0.10245176177063775,0.0,0.0,0.29487948679256104,0.0,0.0,0.0,0.14825788424112715,0.0,0.0,0.1424316064541785,0.0,0.0,0.0,0.0,0.29964756175326795,0.11801429925479905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07220817678430964,0.07331285022007526,0.07929924660902193,0.0,0.0780344545712583,0.07929924660902193,0.0780344545712583,0.35957707410392153,0.07331285022007526,0.07220817678430964,0.07929924660902193,0.0,0.07220817678430964,0.0780344545712583,0.07331285022007526,0.0,0.0780344545712583,0.0,0.07929924660902193,0.0,0.07220817678430964,0.07929924660902193,0.0,0.0,0.07331285022007526,0.0,0.07929924660902193,0.07220817678430964,0.07929924660902193,0.07220817678430964,0.35957707410392153,0.35957707410392153,0.07929924660902193,0.0,0.07220817678430964,0.07220817678430964,0.0780344545712583,0.35957707410392153,0.0780344545712583,0.07220817678430964,0.0,1,4
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Priya M."", ""date"": ""2025-02-28"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-07-15"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-10-08"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-05-07"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-08-25"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-04-14"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Priya M."", ""date"": ""2025-02-28"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-07-15"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-10-08"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-05-07"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-08-25"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-04-14"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}",70,305.3,0.0,0.10477475310953152,0.0,0.10477475310953152,0.08339732049630787,0.0,0.20954950621906304,0.20080868241316574,0.0,0.1096317179527477,0.0,0.0,0.0,0.13280301976345174,0.12484146134545644,0.0,0.0,0.0,0.0,0.0,0.35986884578679057,0.0,0.0,0.0,0.0,0.0,0.14837818515989798,0.0,0.0,0.12864104584393699,0.0,0.0,0.0,0.0,0.07226676867677043,0.07337233847787908,0.07936359240940706,0.0,0.07809777408123751,0.07936359240940706,0.07809777408123751,0.35986884578679057,0.07337233847787908,0.07226676867677043,0.07936359240940706,0.0,0.07226676867677043,0.07809777408123751,0.07337233847787908,0.0,0.07809777408123751,0.0,0.07936359240940706,0.0,0.07226676867677043,0.07936359240940706,0.0,0.0,0.07337233847787908,0.0,0.07936359240940706,0.07226676867677043,0.07936359240940706,0.07226676867677043,0.35986884578679057,0.35986884578679057,0.07936359240940706,0.0,0.07226676867677043,0.07226676867677043,0.07809777408123751,0.35986884578679057,0.07809777408123751,0.07226676867677043,0.0,1,4
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Rahul S."", ""date"": ""2025-12-20"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-06-09"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-05-28"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-11-26"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-08-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2026-01-26"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Rahul S."", ""date"": ""2025-12-20"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-06-09"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Amit K."", ""date"": ""2025-05-28"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-11-26"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-08-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2026-01-26"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}",70,305.3,0.09893798038864614,0.0,0.0,0.0,0.0838763598205321,0.10312386094163517,0.0,0.10098106990091675,0.09893798038864614,0.0,0.11575842731210856,0.10312386094163517,0.0,0.0,0.12555855835675359,0.0,0.0,0.0,0.0,0.14336597949928037,0.3016132954250484,0.11878849104344356,0.0,0.0,0.0,0.0,0.0,0.2984609571128875,0.0,0.12937996790164633,0.0,0.0,0.0,0.0,0.07268187342863498,0.0737937936904929,0.07981946175208567,0.0,0.07854637248579835,0.07981946175208567,0.07854637248579835,0.36193595451005806,0.0737937936904929,0.07268187342863498,0.07981946175208567,0.0,0.07268187342863498,0.07854637248579835,0.0737937936904929,0.0,0.07854637248579835,0.0,0.07981946175208567,0.0,0.07268187342863498,0.07981946175208567,0.0,0.0,0.0737937936904929,0.0,0.07981946175208567,0.07268187342863498,0.07981946175208567,0.07268187342863498,0.36193595451005806,0.36193595451005806,0.07981946175208567,0.0,0.07268187342863498,0.07268187342863498,0.07854637248579835,0.36193595451005806,0.07854637248579835,0.07268187342863498,0.0,1,4
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Sneha R."", ""date"": ""2025-02-22"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-05-06"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-07-29"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-05-24"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-11-09"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-05-21"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Sneha R."", ""date"": ""2025-02-22"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-05-06"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-07-29"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-05-24"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-11-09"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-05-21"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}",70,305.3,0.0,0.10483756006986178,0.0,0.0,0.25034193842643787,0.10259635850270421,0.10483756006986178,0.0,0.09843188969846675,0.0,0.1151662961392027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600845682547576,0.0,0.13748623487970313,0.12871815939298745,0.0,0.14263262930122683,0.0,0.0,0.0,0.0,0.14846713008711218,0.0,0.0,0.0,0.0723100888081835,0.07341632134030875,0.0794111667138286,0.0,0.07814458959406888,0.0794111667138286,0.07814458959406888,0.3600845682547576,0.07341632134030875,0.0723100888081835,0.0794111667138286,0.0,0.0723100888081835,0.07814458959406888,0.07341632134030875,0.0,0.07814458959406888,0.0,0.0794111667138286,0.0,0.0723100888081835,0.0794111667138286,0.0,0.0,0.07341632134030875,0.0,0.0794111667138286,0.0723100888081835,0.0794111667138286,0.0723100888081835,0.3600845682547576,0.3600845682547576,0.0794111667138286,0.0,0.0723100888081835,0.0723100888081835,0.07814458959406888,0.3600845682547576,0.07814458959406888,0.0723100888081835,0.0,1,4
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Rahul S."", ""date"": ""2025-08-06"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-09-18"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-04-08"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-03-03"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-05-20"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-11-02"", ""text"": ""Family friendly spot."", ""rating"": ""4""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Rahul S."", ""date"": ""2025-08-06"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-09-18"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-04-08"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-03-03"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Vikram P."", ""date"": ""2025-05-20"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-11-02"", ""text"": ""Family friendly spot."", ""rating"": ""4""}",70,305.3,0.0,0.10497532494489521,0.1895087578315972,0.10497532494489521,0.08355696920117164,0.10273117826099114,0.0,0.20119309339761796,0.09856123701420529,0.0,0.11531763379323727,0.0,0.0,0.0,0.0,0.0,0.0,0.1857325836860854,0.0,0.142820059897077,0.3605577479578528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07240511000422886,0.07351279621370452,0.0795155192898643,0.0,0.07824727778723925,0.0795155192898643,0.07824727778723925,0.3605577479578528,0.07351279621370452,0.07240511000422886,0.0795155192898643,0.0,0.07240511000422886,0.07824727778723925,0.07351279621370452,0.0,0.07824727778723925,0.0,0.0795155192898643,0.0,0.07240511000422886,0.0795155192898643,0.0,0.0,0.07351279621370452,0.0,0.0795155192898643,0.07240511000422886,0.0795155192898643,0.07240511000422886,0.3605577479578528,0.3605577479578528,0.0795155192898643,0.0,0.07240511000422886,0.07240511000422886,0.07824727778723925,0.3605577479578528,0.07824727778723925,0.07240511000422886,0.0,1,4
Betalbatim Beach,Beach,"Betalbatim Beach, Goa",4.3,"Beautiful beach, water sports, beach shacks.",24 Hours,Not available,Free,Partial,Oct-May,"{""reviewer"": ""Vikram P."", ""date"": ""2025-06-29"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-11-09"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-09-03"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-02-22"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-24"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-09-05"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Betalbatim Beach
Address: Betalbatim Beach, Goa
Rating: 4.3
Key Features/Highlights: Beautiful beach, water sports, beach shacks.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Vikram P."", ""date"": ""2025-06-29"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-11-09"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-09-03"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-02-22"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-24"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-09-05"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",70,305.3,0.0,0.10422158396450053,0.09407402609480782,0.10422158396450053,0.08295701571765006,0.10199355064173692,0.0,0.0,0.29356065088190675,0.0,0.11448963324741626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35796888099719026,0.0,0.0,0.1279618721381207,0.0,0.14179458717743207,0.0,0.0,0.0,0.0,0.14759480718581344,0.0,0.0,0.0,0.0718852287975851,0.07298496162858883,0.07894458411535929,0.0,0.07768544880596648,0.07894458411535929,0.07768544880596648,0.35796888099719026,0.07298496162858883,0.0718852287975851,0.07894458411535929,0.0,0.0718852287975851,0.07768544880596648,0.07298496162858883,0.0,0.07768544880596648,0.0,0.07894458411535929,0.0,0.0718852287975851,0.07894458411535929,0.0,0.0,0.07298496162858883,0.0,0.07894458411535929,0.0718852287975851,0.07894458411535929,0.0718852287975851,0.35796888099719026,0.35796888099719026,0.07894458411535929,0.0,0.0718852287975851,0.0718852287975851,0.07768544880596648,0.35796888099719026,0.07768544880596648,0.0718852287975851,0.0,1,4
Calangute Beach,Beach,"Calangute, Bardez, Goa 403516",4.2,"Goa's Queen of Beaches, 8km golden sands, 100+ shacks, water sports, shopping.",24 Hours,Not available,Free,Partial,Nov-Mar,"{""reviewer"": ""Vikram P."", ""date"": ""2025-03-28"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-03-31"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-09-22"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-03-22"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-09-25"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-09-24"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}","Place Name: Calangute Beach
Address: Calangute, Bardez, Goa 403516
Rating: 4.2
Key Features/Highlights: Goa's Queen of Beaches, 8km golden sands, 100+ shacks, water sports, shopping.
Price Range: Free
Best Time to Visit: Nov-Mar
Reviews: {""reviewer"": ""Vikram P."", ""date"": ""2025-03-28"", ""text"": ""Best in Goa! 5 stars."", ""rating"": ""5""}; {""reviewer"": ""Neha G."", ""date"": ""2025-03-31"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-09-22"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-03-22"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-09-25"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-09-24"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}",70,298.2,0.0,0.0,0.26811678091382646,0.0,0.0,0.0,0.0,0.0,0.2788886581655104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34007780193428094,0.0,0.0,0.2431328225341977,0.0,0.134707775153948,0.1402181034978273,0.0,0.0,0.12156641126709886,0.0,0.0,0.14657931072846625,0.0,0.06829244635155171,0.06933721516732384,0.07499897914527957,0.0,0.073802774695431,0.07499897914527957,0.073802774695431,0.34007780193428094,0.06933721516732384,0.06829244635155171,0.07499897914527957,0.0,0.06829244635155171,0.073802774695431,0.06933721516732384,0.0,0.073802774695431,0.0,0.07499897914527957,0.0,0.06829244635155171,0.07499897914527957,0.0,0.0,0.06933721516732384,0.0,0.07499897914527957,0.06829244635155171,0.07499897914527957,0.06829244635155171,0.34007780193428094,0.34007780193428094,0.07499897914527957,0.0,0.06829244635155171,0.06829244635155171,0.073802774695431,0.34007780193428094,0.073802774695431,0.06829244635155171,0.0,1,4
Calangute Beach,Beach,Calangute,4.1,One of the longest and busiest beaches in North Goa, water sports, shacks, and shopping.,24 Hours (Beach),Not available,Free,"Place Name: Calangute Beach
Address: Calangute
Rating: 4.1
Key Features/Highlights: One of the longest and busiest beaches in North Goa
Price Range:  and shopping.
Best Time to Visit: Not available
Reviews: Free",1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Candolim Beach,Beach,"Candolim, Bardez, Goa 403515",4.3,"Upscale beach, water sports, luxury resorts nearby.",24 Hours,Not available,Free,Accessible,Oct-May,"{""reviewer"": ""Sneha R."", ""date"": ""2025-03-19"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-08-03"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-06-05"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-03-12"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}","Place Name: Candolim Beach
Address: Candolim, Bardez, Goa 403515
Rating: 4.3
Key Features/Highlights: Upscale beach, water sports, luxury resorts nearby.
Price Range: Free
Best Time to Visit: Oct-May
Reviews: {""reviewer"": ""Sneha R."", ""date"": ""2025-03-19"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Priya M."", ""date"": ""2025-08-03"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}; {""reviewer"": ""Amit K."", ""date"": ""2025-06-05"", ""text"": ""Great experience overall."", ""rating"": ""4""}; {""reviewer"": ""Rahul S."", ""date"": ""2025-03-12"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}",46,202.1,0.0,0.0,0.39201280863678833,0.0,0.11522915898460757,0.14167133377003605,0.0,0.1387275721424446,0.0,0.0,0.0,0.14167133377003605,0.0,0.0,0.0,0.0,0.0,0.0,0.18349246938498748,0.0,0.3314845464897891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09985019815508459,0.10137775176978579,0.0,0.0,0.10790683408526643,0.0,0.0,0.3314845464897891,0.10137775176978579,0.09985019815508459,0.10965580132443253,0.0,0.09985019815508459,0.0,0.10137775176978579,0.0,0.0,0.0,0.10965580132443253,0.0,0.09985019815508459,0.0,0.0,0.0,0.10137775176978579,0.0,0.10965580132443253,0.09985019815508459,0.10965580132443253,0.09985019815508459,0.3314845464897891,0.3314845464897891,0.0,0.0,0.09985019815508459,0.09985019815508459,0.0,0.3314845464897891,0.0,0.09985019815508459,0.0,1,3
Candolim Beach,Beach,Bardez,4.2,Closeâ€‘knit with Calangute, good for shacks, water sports, and family visits.,24 Hours (Beach),Not available,Free,"Place Name: Candolim Beach
Address: Bardez
Rating: 4.2
Key Features/Highlights: Closeâ€‘knit with Calangute
Price Range:  and family visits.
Best Time to Visit: Not available
Reviews: Free",1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Colva Beach,Beach,"Colva, Salcete, Goa 403708",4.3,"Queen of South Goa beaches, 20km white sands, Portuguese heritage.",24 Hours,Not available,Free,Accessible,Oct-Apr,"{""reviewer"": ""Rahul S."", ""date"": ""2025-07-25"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-05-22"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-02-15"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}","Place Name: Colva Beach
Address: Colva, Salcete, Goa 403708
Rating: 4.3
Key Features/Highlights: Queen of South Goa beaches, 20km white sands, Portuguese heritage.
Price Range: Free
Best Time to Visit: Oct-Apr
Reviews: {""reviewer"": ""Rahul S."", ""date"": ""2025-07-25"", ""text"": ""Amazing place! Must visit!"", ""rating"": ""5""}; {""reviewer"": ""Sneha R."", ""date"": ""2025-05-22"", ""text"": ""Family friendly spot."", ""rating"": ""4""}; {""reviewer"": ""Neha G."", ""date"": ""2025-04-15"", ""text"": ""Romantic and beautiful."", ""rating"": ""5""}; {""reviewer"": ""Priya M."", ""date"": ""2025-02-15"", ""text"": ""Perfect for beach lovers!"", ""rating"": ""5""}",46,202.1,0.0,0.14363828890845426,0.0,0.14363828890845426,0.11433144016208491,0.0,0.14363828890845426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422964666639905,0.0,0.0,0.0,0.0,0.0,0.3289020411640406,0.0,0.0,0.1763571772781985,0.0,0.0,0.20341530755437962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09907229260490687,0.0,0.10880150300519462,0.0,0.10706616149083993,0.10880150300519462,0.0,0.3289020411640406,0.0,0.09907229260490687,0.10880150300519462,0.0,0.09907229260490687,0.0,0.0,0.0,0.0,0.0,0.10880150300519462,0.0,0.09907229260490687,0.10880150300519462,0.0,0.0,0.0,0.0,0.10880150300519462,0.09907229260490687,0.10880150300519462,0.09907229260490687,0.3289020411640406,0.3289020411640406,0.10880150300519462,0.0,0.09907229260490687,0.09907229260490687,0.0,0.3289020411640406,0.0,0.09907229260490687,0.0,1,3
